id_student,region,code_module,code_presentation,age_band,final_result,score,sum_click,module
641315,London Region,DDD,2014J,0-35,Pass,118.55,6388,DDD-2014J
641329,North Western Region,BBB,2014J,35-55,Fail,16.35,796,BBB-2014J
641347,Scotland,CCC,2014J,0-35,Withdrawn,20.82,643,CCC-2014J
641363,North Region,CCC,2014J,0-35,Pass,108.11,490,CCC-2014J
641363,North Region,FFF,2014J,0-35,Pass,75.25,1140,FFF-2014J
641401,North Western Region,FFF,2014J,0-35,Distinction,92.0,3185,FFF-2014J
641404,West Midlands Region,FFF,2014J,0-35,Withdrawn,8.75,1469,FFF-2014J
641433,South East Region,FFF,2014J,0-35,Fail,18.0,696,FFF-2014J
641434,East Anglian Region,GGG,2014J,0-35,Pass,0.0,603,GGG-2014J
641452,South Region,GGG,2014J,0-35,Fail,0.0,143,GGG-2014J
641461,East Anglian Region,FFF,2014J,0-35,Pass,86.0,1756,FFF-2014J
641470,North Western Region,FFF,2014J,0-35,Fail,27.25,563,FFF-2014J
641535,London Region,GGG,2014J,0-35,Fail,0.0,116,GGG-2014J
641547,South East Region,FFF,2014J,0-35,Pass,86.0,1671,FFF-2014J
641566,South Region,EEE,2014J,0-35,Distinction,95.24,1345,EEE-2014J
641569,Scotland,EEE,2014J,35-55,Distinction,87.04,2219,EEE-2014J
641609,North Western Region,DDD,2014J,0-35,Fail,52.55,337,DDD-2014J
641616,Wales,BBB,2014J,0-35,Pass,64.65,842,BBB-2014J
641684,London Region,CCC,2014J,0-35,Withdrawn,4.36,241,CCC-2014J
641696,North Region,CCC,2014J,0-35,Pass,171.38,1047,CCC-2014J
641744,South East Region,DDD,2014J,0-35,Distinction,182.8,1221,DDD-2014J
641804,West Midlands Region,CCC,2014J,0-35,Fail,34.69,1469,CCC-2014J
641804,West Midlands Region,FFF,2014J,0-35,Withdrawn,16.25,232,FFF-2014J
641817,Scotland,EEE,2014J,0-35,Withdrawn,13.92,243,EEE-2014J
641840,Ireland,BBB,2014J,0-35,Pass,64.3,933,BBB-2014J
641845,East Midlands Region,DDD,2014J,0-35,Withdrawn,2.75,110,DDD-2014J
641864,South Region,FFF,2014J,0-35,Distinction,93.5,3612,FFF-2014J
641881,London Region,EEE,2014J,0-35,Fail,10.4,277,EEE-2014J
641896,Scotland,DDD,2014J,35-55,Pass,158.3,569,DDD-2014J
641899,South West Region,EEE,2014J,0-35,Pass,87.0,1484,EEE-2014J
641914,Wales,FFF,2014J,35-55,Pass,90.25,6711,FFF-2014J
641940,London Region,GGG,2014J,0-35,Withdrawn,0.0,133,GGG-2014J
641992,East Midlands Region,BBB,2014J,35-55,Withdrawn,7.6,452,BBB-2014J
642029,South East Region,FFF,2014J,0-35,Pass,74.0,1939,FFF-2014J
642056,West Midlands Region,FFF,2014J,0-35,Distinction,91.75,2434,FFF-2014J
642066,South West Region,EEE,2014J,0-35,Fail,38.48,355,EEE-2014J
642067,South East Region,BBB,2014J,35-55,Pass,74.75,906,BBB-2014J
642075,Wales,BBB,2014J,0-35,Fail,0.0,222,BBB-2014J
642083,South East Region,BBB,2014J,0-35,Pass,85.9,1755,BBB-2014J
642122,Scotland,BBB,2014J,35-55,Pass,52.75,1467,BBB-2014J
642139,London Region,DDD,2014J,0-35,Pass,101.25,446,DDD-2014J
642181,Yorkshire Region,GGG,2014J,35-55,Pass,0.0,813,GGG-2014J
642196,North Western Region,GGG,2014J,0-35,Fail,0.0,210,GGG-2014J
642201,Wales,BBB,2014J,0-35,Pass,56.6,309,BBB-2014J
642230,Scotland,DDD,2014J,0-35,Withdrawn,2.75,282,DDD-2014J
642250,North Western Region,BBB,2014J,35-55,Fail,20.2,622,BBB-2014J
642291,Wales,CCC,2014J,0-35,Distinction,173.58,1863,CCC-2014J
642310,East Midlands Region,DDD,2014J,35-55,Pass,140.05,3314,DDD-2014J
642342,Wales,EEE,2014J,0-35,Distinction,90.48,4961,EEE-2014J
642375,North Western Region,FFF,2014J,0-35,Pass,86.5,2694,FFF-2014J
642396,South West Region,EEE,2014J,0-35,Withdrawn,59.96,1580,EEE-2014J
642405,South West Region,BBB,2014J,35-55,Distinction,90.4,1267,BBB-2014J
642413,South West Region,BBB,2014J,0-35,Pass,65.15,1302,BBB-2014J
642439,Ireland,BBB,2014J,0-35,Withdrawn,43.55,202,BBB-2014J
642443,South East Region,DDD,2014J,0-35,Distinction,179.25,2545,DDD-2014J
642448,South Region,FFF,2014J,0-35,Pass,83.75,2831,FFF-2014J
642449,South Region,FFF,2014J,0-35,Pass,47.0,3216,FFF-2014J
642474,South Region,DDD,2014J,35-55,Distinction,190.25,10289,DDD-2014J
642493,Wales,FFF,2014J,0-35,Pass,66.5,3626,FFF-2014J
642496,East Midlands Region,FFF,2014J,0-35,Withdrawn,17.5,647,FFF-2014J
642498,London Region,FFF,2014J,0-35,Pass,85.25,2963,FFF-2014J
642501,South East Region,DDD,2014J,0-35,Distinction,191.25,1512,DDD-2014J
642512,South West Region,EEE,2014J,35-55,Withdrawn,29.36,612,EEE-2014J
642528,South Region,GGG,2014J,0-35,Pass,0.0,956,GGG-2014J
642550,West Midlands Region,BBB,2014J,0-35,Pass,87.45,1343,BBB-2014J
642551,London Region,FFF,2014J,35-55,Pass,80.75,3915,FFF-2014J
642561,East Midlands Region,GGG,2014J,0-35,Pass,0.0,478,GGG-2014J
642591,East Anglian Region,CCC,2014J,35-55,Pass,152.14,3843,CCC-2014J
642591,East Anglian Region,EEE,2014J,35-55,Distinction,88.04,4469,EEE-2014J
642595,South Region,BBB,2014J,35-55,Pass,81.6,2807,BBB-2014J
642600,West Midlands Region,BBB,2014J,35-55,Pass,51.45,908,BBB-2014J
642625,East Anglian Region,DDD,2014J,0-35,Fail,12.5,326,DDD-2014J
642626,North Western Region,FFF,2014J,0-35,Withdrawn,16.25,971,FFF-2014J
642656,South West Region,EEE,2014J,0-35,Distinction,94.24,4089,EEE-2014J
642694,East Anglian Region,GGG,2014J,0-35,Pass,0.0,799,GGG-2014J
642698,East Midlands Region,BBB,2014J,35-55,Pass,59.95,1525,BBB-2014J
642730,East Anglian Region,FFF,2014J,0-35,Fail,10.75,530,FFF-2014J
642740,West Midlands Region,FFF,2014J,0-35,Distinction,93.75,6088,FFF-2014J
642744,East Midlands Region,DDD,2014J,0-35,Withdrawn,18.3,216,DDD-2014J
642750,London Region,FFF,2014J,35-55,Distinction,89.25,4077,FFF-2014J
642764,Wales,DDD,2014J,35-55,Withdrawn,2.25,359,DDD-2014J
642790,London Region,FFF,2014J,35-55,Withdrawn,14.0,1402,FFF-2014J
642817,East Anglian Region,CCC,2014J,0-35,Pass,72.84,651,CCC-2014J
642821,North Western Region,GGG,2014J,35-55,Fail,0.0,538,GGG-2014J
642834,South East Region,BBB,2014J,35-55,Pass,64.65,2472,BBB-2014J
642838,Yorkshire Region,CCC,2014J,0-35,Pass,129.95,1872,CCC-2014J
642838,Yorkshire Region,DDD,2014J,0-35,Pass,127.5,957,DDD-2014J
642839,West Midlands Region,CCC,2014J,0-35,Withdrawn,3.54,330,CCC-2014J
642839,West Midlands Region,EEE,2014J,0-35,Fail,63.76,1280,EEE-2014J
642840,West Midlands Region,FFF,2014J,0-35,Fail,34.75,2383,FFF-2014J
642843,South Region,FFF,2014J,35-55,Pass,63.0,8169,FFF-2014J
642850,Wales,CCC,2014J,0-35,Distinction,123.3,981,CCC-2014J
642851,North Region,GGG,2014J,0-35,Pass,0.0,428,GGG-2014J
642872,East Midlands Region,FFF,2014J,35-55,Pass,84.5,7248,FFF-2014J
642878,South West Region,AAA,2014J,0-35,Withdrawn,12.4,578,AAA-2014J
642879,London Region,GGG,2014J,0-35,Fail,0.0,626,GGG-2014J
642883,Yorkshire Region,GGG,2014J,0-35,Pass,0.0,1007,GGG-2014J
642900,East Anglian Region,GGG,2014J,35-55,Distinction,0.0,1172,GGG-2014J
642902,London Region,CCC,2014J,0-35,Pass,91.75,1880,CCC-2014J
642905,North Western Region,GGG,2014J,0-35,Pass,0.0,1206,GGG-2014J
642909,North Western Region,FFF,2014J,0-35,Pass,48.0,1482,FFF-2014J
642939,South Region,FFF,2014J,35-55,Withdrawn,8.75,848,FFF-2014J
642949,London Region,GGG,2014J,0-35,Pass,0.0,400,GGG-2014J
642953,East Midlands Region,GGG,2014J,0-35,Pass,0.0,711,GGG-2014J
642968,Scotland,GGG,2014J,0-35,Pass,0.0,491,GGG-2014J
642989,East Anglian Region,GGG,2014J,35-55,Pass,0.0,487,GGG-2014J
643006,East Anglian Region,DDD,2014J,0-35,Pass,149.25,1292,DDD-2014J
643036,Scotland,DDD,2014J,0-35,Pass,117.3,495,DDD-2014J
643069,North Western Region,FFF,2014J,0-35,Pass,56.0,2492,FFF-2014J
643077,Yorkshire Region,EEE,2014J,35-55,Pass,94.36,1775,EEE-2014J
643118,South Region,EEE,2014J,0-35,Distinction,94.76,5797,EEE-2014J
643126,East Anglian Region,DDD,2014J,0-35,Pass,154.0,3781,DDD-2014J
643168,North Western Region,EEE,2014J,0-35,Pass,66.44,949,EEE-2014J
643172,London Region,BBB,2014J,35-55,Pass,59.75,3057,BBB-2014J
643199,East Midlands Region,CCC,2014J,35-55,Withdrawn,22.99,503,CCC-2014J
643199,East Midlands Region,DDD,2014J,35-55,Fail,89.0,471,DDD-2014J
643202,East Midlands Region,FFF,2014J,0-35,Distinction,85.5,3884,FFF-2014J
643206,South West Region,GGG,2014J,0-35,Pass,0.0,464,GGG-2014J
643208,South West Region,BBB,2014J,35-55,Pass,74.05,1750,BBB-2014J
643220,East Midlands Region,FFF,2014J,0-35,Distinction,92.25,1857,FFF-2014J
643230,Wales,DDD,2014J,0-35,Withdrawn,13.8,129,DDD-2014J
643267,Wales,EEE,2014J,0-35,Pass,65.28,2109,EEE-2014J
643270,West Midlands Region,EEE,2014J,0-35,Pass,84.68,1244,EEE-2014J
643273,South Region,FFF,2014J,35-55,Pass,66.25,5873,FFF-2014J
643280,South West Region,DDD,2014J,35-55,Pass,133.05,765,DDD-2014J
643285,Scotland,DDD,2014J,0-35,Distinction,184.0,2128,DDD-2014J
643309,East Anglian Region,CCC,2014J,35-55,Withdrawn,7.56,385,CCC-2014J
643309,East Anglian Region,EEE,2014J,35-55,Withdrawn,13.76,324,EEE-2014J
643321,North Western Region,BBB,2014J,35-55,Distinction,82.1,1316,BBB-2014J
643323,South Region,GGG,2014J,0-35,Pass,0.0,371,GGG-2014J
643326,West Midlands Region,FFF,2014J,0-35,Pass,47.0,8669,FFF-2014J
643354,Wales,BBB,2014J,0-35,Pass,69.7,1073,BBB-2014J
643372,North Western Region,FFF,2014J,0-35,Fail,19.0,441,FFF-2014J
643403,Yorkshire Region,CCC,2014J,0-35,Distinction,179.91,3875,CCC-2014J
643404,Scotland,CCC,2014J,0-35,Fail,13.79,226,CCC-2014J
643404,Scotland,EEE,2014J,0-35,Fail,59.12,930,EEE-2014J
643406,Yorkshire Region,GGG,2014J,0-35,Pass,0.0,450,GGG-2014J
643416,East Anglian Region,EEE,2014J,0-35,Fail,86.04,1525,EEE-2014J
643434,London Region,CCC,2014J,35-55,Withdrawn,6.75,455,CCC-2014J
643434,London Region,EEE,2014J,35-55,Pass,66.08,489,EEE-2014J
643457,East Anglian Region,EEE,2014J,55<=,Pass,87.48,2980,EEE-2014J
643466,North Region,FFF,2014J,0-35,Pass,92.75,3704,FFF-2014J
643477,Scotland,FFF,2014J,35-55,Pass,80.0,5765,FFF-2014J
643481,North Western Region,EEE,2014J,0-35,Fail,84.76,3440,EEE-2014J
643484,Scotland,EEE,2014J,0-35,Pass,78.64,2223,EEE-2014J
643496,South East Region,FFF,2014J,0-35,Pass,77.25,5473,FFF-2014J
643502,South Region,FFF,2014J,0-35,Pass,80.0,1774,FFF-2014J
643510,Wales,EEE,2014J,0-35,Pass,70.0,1439,EEE-2014J
643514,East Midlands Region,EEE,2014J,35-55,Distinction,95.04,3963,EEE-2014J
643525,North Western Region,GGG,2014J,35-55,Withdrawn,0.0,100,GGG-2014J
643529,North Western Region,GGG,2014J,0-35,Fail,0.0,120,GGG-2014J
643531,Yorkshire Region,EEE,2014J,0-35,Pass,89.84,4264,EEE-2014J
643542,South East Region,DDD,2014J,0-35,Withdrawn,3.0,334,DDD-2014J
643568,Wales,CCC,2014J,0-35,Pass,157.53,1142,CCC-2014J
643587,Wales,BBB,2014J,0-35,Pass,79.5,2270,BBB-2014J
643591,South West Region,FFF,2014J,0-35,Distinction,89.75,5178,FFF-2014J
643608,East Midlands Region,BBB,2014J,0-35,Withdrawn,5.4,364,BBB-2014J
643619,North Western Region,GGG,2014J,0-35,Pass,0.0,1068,GGG-2014J
643653,South Region,FFF,2014J,0-35,Pass,74.5,3207,FFF-2014J
643659,Wales,GGG,2014J,35-55,Fail,0.0,118,GGG-2014J
643672,Yorkshire Region,GGG,2014J,35-55,Pass,0.0,2256,GGG-2014J
643690,South West Region,CCC,2014J,0-35,Withdrawn,0.66,215,CCC-2014J
643690,South West Region,FFF,2014J,0-35,Withdrawn,8.25,395,FFF-2014J
643696,South West Region,FFF,2014J,0-35,Fail,28.5,1591,FFF-2014J
643705,East Midlands Region,EEE,2014J,0-35,Pass,94.92,4898,EEE-2014J
643729,London Region,DDD,2014J,0-35,Pass,179.8,723,DDD-2014J
643751,South East Region,FFF,2014J,35-55,Distinction,85.0,6746,FFF-2014J
643754,South East Region,FFF,2014J,0-35,Distinction,91.5,8203,FFF-2014J
643757,West Midlands Region,FFF,2014J,0-35,Fail,14.25,517,FFF-2014J
643758,South West Region,CCC,2014J,0-35,Fail,77.94,1300,CCC-2014J
643758,South West Region,DDD,2014J,0-35,Pass,131.3,422,DDD-2014J
643770,Scotland,CCC,2014J,0-35,Withdrawn,25.35,198,CCC-2014J
643770,Scotland,EEE,2014J,0-35,Fail,83.92,564,EEE-2014J
643771,Scotland,EEE,2014J,0-35,Distinction,89.52,1766,EEE-2014J
643953,Ireland,BBB,2014J,0-35,Fail,13.4,185,BBB-2014J
643970,Wales,GGG,2014J,0-35,Pass,0.0,707,GGG-2014J
643986,London Region,BBB,2014J,0-35,Pass,68.75,1060,BBB-2014J
644025,East Midlands Region,FFF,2014J,0-35,Pass,74.25,3517,FFF-2014J
644061,West Midlands Region,GGG,2014J,0-35,Pass,0.0,392,GGG-2014J
644069,Scotland,BBB,2014J,0-35,Pass,58.4,499,BBB-2014J
644072,Wales,EEE,2014J,0-35,Fail,78.24,2419,EEE-2014J
644093,South West Region,CCC,2014J,0-35,Pass,169.6,3056,CCC-2014J
644101,East Anglian Region,BBB,2014J,0-35,Withdrawn,18.0,212,BBB-2014J
644105,South Region,GGG,2014J,0-35,Fail,0.0,156,GGG-2014J
644113,East Midlands Region,EEE,2014J,0-35,Distinction,95.2,3694,EEE-2014J
644144,Wales,GGG,2014J,35-55,Distinction,0.0,1868,GGG-2014J
644159,East Midlands Region,DDD,2014J,0-35,Withdrawn,18.25,934,DDD-2014J
644160,East Anglian Region,GGG,2014J,35-55,Pass,0.0,2027,GGG-2014J
644164,Yorkshire Region,BBB,2014J,0-35,Pass,64.25,1121,BBB-2014J
644172,Wales,BBB,2014J,0-35,Pass,73.5,1785,BBB-2014J
644188,Yorkshire Region,GGG,2014J,0-35,Pass,0.0,215,GGG-2014J
644210,South West Region,FFF,2014J,0-35,Pass,69.0,2684,FFF-2014J
644226,South West Region,GGG,2014J,0-35,Distinction,0.0,1335,GGG-2014J
644229,South East Region,DDD,2014J,0-35,Fail,129.5,871,DDD-2014J
644242,London Region,CCC,2014J,0-35,Distinction,184.78,1759,CCC-2014J
644246,Yorkshire Region,CCC,2014J,0-35,Distinction,122.74,4036,CCC-2014J
644246,Yorkshire Region,EEE,2014J,0-35,Distinction,93.4,3073,EEE-2014J
644252,East Anglian Region,GGG,2014J,0-35,Fail,0.0,37,GGG-2014J
644301,London Region,GGG,2014J,0-35,Distinction,0.0,651,GGG-2014J
644303,East Midlands Region,FFF,2014J,0-35,Withdrawn,9.5,640,FFF-2014J
644310,South West Region,DDD,2014J,0-35,Withdrawn,24.25,295,DDD-2014J
644343,South West Region,FFF,2014J,0-35,Pass,63.75,1770,FFF-2014J
644361,North Western Region,FFF,2014J,35-55,Pass,86.0,19415,FFF-2014J
644362,South Region,BBB,2014J,0-35,Pass,74.15,2463,BBB-2014J
644369,Wales,CCC,2014J,0-35,Pass,104.02,647,CCC-2014J
644369,Wales,FFF,2014J,0-35,Pass,79.0,1314,FFF-2014J
644384,London Region,GGG,2014J,0-35,Pass,0.0,951,GGG-2014J
644409,Yorkshire Region,DDD,2014J,35-55,Pass,134.8,1718,DDD-2014J
644416,West Midlands Region,CCC,2014J,0-35,Distinction,116.27,1260,CCC-2014J
644430,East Anglian Region,FFF,2014J,0-35,Fail,8.25,254,FFF-2014J
644441,London Region,GGG,2014J,0-35,Pass,0.0,432,GGG-2014J
644450,East Midlands Region,FFF,2014J,0-35,Distinction,91.25,7825,FFF-2014J
644457,London Region,DDD,2014J,0-35,Pass,144.0,509,DDD-2014J
644470,East Anglian Region,GGG,2014J,35-55,Pass,0.0,1888,GGG-2014J
644474,London Region,DDD,2014J,0-35,Pass,91.8,621,DDD-2014J
644480,London Region,CCC,2014J,0-35,Pass,119.59,894,CCC-2014J
644480,London Region,EEE,2014J,0-35,Pass,73.0,1859,EEE-2014J
644482,West Midlands Region,BBB,2014J,0-35,Withdrawn,0.0,4,BBB-2014J
644484,South West Region,BBB,2014J,35-55,Pass,59.95,1760,BBB-2014J
644508,South Region,FFF,2014J,0-35,Pass,82.5,4771,FFF-2014J
644514,North Region,EEE,2014J,0-35,Pass,82.64,1520,EEE-2014J
644516,North Region,CCC,2014J,35-55,Withdrawn,11.16,124,CCC-2014J
644516,North Region,DDD,2014J,35-55,Withdrawn,9.5,84,DDD-2014J
644525,South Region,DDD,2014J,0-35,Pass,141.75,1361,DDD-2014J
644567,South East Region,DDD,2014J,0-35,Withdrawn,13.0,607,DDD-2014J
644599,South East Region,BBB,2014J,0-35,Pass,44.45,96,BBB-2014J
644742,South Region,EEE,2014J,0-35,Pass,83.6,2183,EEE-2014J
644743,Scotland,GGG,2014J,0-35,Pass,0.0,654,GGG-2014J
644761,East Midlands Region,FFF,2014J,0-35,Pass,87.5,5185,FFF-2014J
644784,East Midlands Region,FFF,2014J,0-35,Pass,48.5,4210,FFF-2014J
644791,East Midlands Region,FFF,2014J,35-55,Pass,85.75,7769,FFF-2014J
644793,Wales,BBB,2014J,35-55,Distinction,79.2,2394,BBB-2014J
644794,Ireland,EEE,2014J,0-35,Pass,84.68,2038,EEE-2014J
644818,Scotland,FFF,2014J,35-55,Pass,84.25,5232,FFF-2014J
644822,East Anglian Region,BBB,2014J,0-35,Pass,76.1,814,BBB-2014J
644828,East Midlands Region,CCC,2014J,0-35,Pass,173.43,2270,CCC-2014J
644847,North Western Region,FFF,2014J,0-35,Pass,47.75,3052,FFF-2014J
644848,Scotland,CCC,2014J,0-35,Fail,40.49,473,CCC-2014J
644863,East Anglian Region,BBB,2014J,0-35,Fail,73.1,354,BBB-2014J
644871,North Region,FFF,2014J,0-35,Withdrawn,9.0,266,FFF-2014J
644883,Wales,BBB,2014J,0-35,Withdrawn,0.0,38,BBB-2014J
644904,North Western Region,GGG,2014J,35-55,Pass,0.0,1004,GGG-2014J
644905,South East Region,CCC,2014J,0-35,Withdrawn,17.64,287,CCC-2014J
644905,South East Region,EEE,2014J,0-35,Withdrawn,8.96,599,EEE-2014J
644936,South East Region,FFF,2014J,0-35,Pass,64.0,1978,FFF-2014J
644951,East Anglian Region,CCC,2014J,0-35,Distinction,183.39,396,CCC-2014J
644956,North Western Region,DDD,2014J,0-35,Pass,148.05,1691,DDD-2014J
644964,South West Region,DDD,2014J,0-35,Distinction,185.25,1314,DDD-2014J
644974,London Region,CCC,2014J,35-55,Pass,172.86,4239,CCC-2014J
644974,London Region,FFF,2014J,35-55,Distinction,85.0,5181,FFF-2014J
644990,West Midlands Region,GGG,2014J,0-35,Fail,0.0,2240,GGG-2014J
644993,Scotland,BBB,2014J,35-55,Distinction,76.3,5073,BBB-2014J
645003,North Region,FFF,2014J,0-35,Fail,40.25,1797,FFF-2014J
645019,East Anglian Region,DDD,2014J,0-35,Withdrawn,8.5,156,DDD-2014J
645020,Ireland,FFF,2014J,0-35,Pass,69.5,2876,FFF-2014J
645031,Wales,DDD,2014J,0-35,Pass,147.05,1866,DDD-2014J
645042,South West Region,BBB,2014J,0-35,Fail,36.1,636,BBB-2014J
645047,London Region,BBB,2014J,0-35,Pass,68.85,2326,BBB-2014J
645054,Scotland,DDD,2014J,0-35,Fail,67.0,701,DDD-2014J
645078,South East Region,FFF,2014J,0-35,Distinction,89.0,4152,FFF-2014J
645081,East Anglian Region,DDD,2014J,0-35,Pass,156.25,1615,DDD-2014J
645098,Scotland,BBB,2014J,35-55,Pass,82.5,1677,BBB-2014J
645124,London Region,CCC,2014J,35-55,Distinction,188.69,1798,CCC-2014J
645126,East Midlands Region,EEE,2014J,0-35,Distinction,91.52,2095,EEE-2014J
645144,London Region,CCC,2014J,35-55,Distinction,177.12,2879,CCC-2014J
645145,South East Region,FFF,2014J,0-35,Fail,22.0,338,FFF-2014J
645147,Wales,DDD,2014J,0-35,Fail,64.8,264,DDD-2014J
645157,West Midlands Region,GGG,2014J,0-35,Pass,0.0,515,GGG-2014J
645160,East Anglian Region,CCC,2014J,0-35,Withdrawn,0.22,56,CCC-2014J
645170,South Region,EEE,2014J,35-55,Pass,88.44,1493,EEE-2014J
645174,South Region,CCC,2014J,0-35,Pass,107.84,428,CCC-2014J
645183,London Region,BBB,2014J,0-35,Withdrawn,15.2,111,BBB-2014J
645216,London Region,CCC,2014J,0-35,Distinction,177.32,698,CCC-2014J
645219,South Region,DDD,2014J,0-35,Pass,129.05,1493,DDD-2014J
645231,East Midlands Region,GGG,2014J,0-35,Pass,0.0,897,GGG-2014J
645232,East Anglian Region,GGG,2014J,0-35,Distinction,0.0,1408,GGG-2014J
645248,East Anglian Region,BBB,2014J,0-35,Withdrawn,4.2,293,BBB-2014J
645256,South East Region,BBB,2014J,35-55,Distinction,82.9,1926,BBB-2014J
645319,Scotland,EEE,2014J,55<=,Pass,92.92,2417,EEE-2014J
645322,East Anglian Region,DDD,2014J,0-35,Withdrawn,22.05,189,DDD-2014J
645326,Wales,GGG,2014J,0-35,Pass,0.0,667,GGG-2014J
645334,Scotland,CCC,2014J,35-55,Distinction,196.84,3105,CCC-2014J
645359,Yorkshire Region,BBB,2014J,0-35,Pass,65.0,933,BBB-2014J
645366,North Western Region,FFF,2014J,35-55,Withdrawn,8.75,692,FFF-2014J
645369,North Western Region,CCC,2014J,0-35,Pass,123.04,834,CCC-2014J
645370,Yorkshire Region,BBB,2014J,0-35,Pass,72.9,600,BBB-2014J
645371,East Anglian Region,BBB,2014J,0-35,Fail,0.0,61,BBB-2014J
645377,Scotland,GGG,2014J,0-35,Distinction,0.0,750,GGG-2014J
645405,South West Region,FFF,2014J,35-55,Pass,87.75,9464,FFF-2014J
645420,North Western Region,BBB,2014J,0-35,Fail,41.0,122,BBB-2014J
645425,South West Region,DDD,2014J,0-35,Pass,110.55,569,DDD-2014J
645433,Scotland,FFF,2014J,35-55,Withdrawn,67.0,659,FFF-2014J
645434,North Western Region,DDD,2014J,0-35,Pass,143.3,2043,DDD-2014J
645451,London Region,EEE,2014J,0-35,Pass,75.56,4815,EEE-2014J
645496,South West Region,FFF,2014J,35-55,Fail,44.25,2651,FFF-2014J
645499,Scotland,DDD,2014J,0-35,Pass,101.8,737,DDD-2014J
645512,South Region,DDD,2014J,0-35,Withdrawn,2.75,104,DDD-2014J
645518,Scotland,FFF,2014J,35-55,Fail,82.25,3865,FFF-2014J
645542,South Region,EEE,2014J,0-35,Pass,87.84,3543,EEE-2014J
645551,South East Region,DDD,2014J,35-55,Pass,161.3,1030,DDD-2014J
645557,South Region,EEE,2014J,0-35,Withdrawn,35.64,554,EEE-2014J
645586,Scotland,CCC,2014J,0-35,Pass,162.62,992,CCC-2014J
645586,Scotland,FFF,2014J,0-35,Pass,79.5,2424,FFF-2014J
645590,Scotland,CCC,2014J,0-35,Fail,1.56,158,CCC-2014J
645598,South West Region,GGG,2014J,0-35,Fail,0.0,168,GGG-2014J
645607,London Region,GGG,2014J,35-55,Pass,0.0,502,GGG-2014J
645639,London Region,BBB,2014J,0-35,Fail,66.9,147,BBB-2014J
645678,South West Region,BBB,2014J,0-35,Pass,51.35,1422,BBB-2014J
645698,West Midlands Region,CCC,2014J,0-35,Pass,126.47,913,CCC-2014J
645705,Wales,FFF,2014J,0-35,Pass,70.5,2745,FFF-2014J
645730,East Anglian Region,GGG,2014J,35-55,Pass,0.0,735,GGG-2014J
645732,East Midlands Region,FFF,2014J,0-35,Pass,41.5,1895,FFF-2014J
645770,South West Region,CCC,2014J,0-35,Fail,112.42,2948,CCC-2014J
645784,Scotland,FFF,2014J,0-35,Pass,71.75,3846,FFF-2014J
645790,West Midlands Region,FFF,2014J,0-35,Fail,12.25,73,FFF-2014J
645792,South West Region,CCC,2014J,0-35,Distinction,193.58,2462,CCC-2014J
645792,South West Region,DDD,2014J,0-35,Distinction,183.0,1379,DDD-2014J
645801,London Region,GGG,2014J,35-55,Pass,0.0,3322,GGG-2014J
645818,West Midlands Region,DDD,2014J,0-35,Pass,171.0,847,DDD-2014J
645831,Wales,EEE,2014J,0-35,Distinction,90.88,4293,EEE-2014J
645835,North Region,CCC,2014J,0-35,Withdrawn,46.75,1219,CCC-2014J
645840,Ireland,FFF,2014J,35-55,Fail,25.0,5223,FFF-2014J
645847,South West Region,EEE,2014J,35-55,Withdrawn,64.56,1220,EEE-2014J
645864,Scotland,DDD,2014J,0-35,Pass,102.05,1085,DDD-2014J
645866,East Midlands Region,DDD,2014J,0-35,Withdrawn,8.75,403,DDD-2014J
645876,East Anglian Region,GGG,2014J,0-35,Distinction,0.0,1317,GGG-2014J
645880,Scotland,FFF,2014J,0-35,Fail,50.75,2042,FFF-2014J
645889,Scotland,EEE,2014J,0-35,Pass,68.12,369,EEE-2014J
645928,London Region,GGG,2014J,35-55,Pass,0.0,978,GGG-2014J
645939,South Region,CCC,2014J,0-35,Withdrawn,1.56,428,CCC-2014J
645939,South Region,DDD,2014J,0-35,Pass,151.25,1555,DDD-2014J
645948,West Midlands Region,CCC,2014J,0-35,Withdrawn,13.77,1489,CCC-2014J
645948,West Midlands Region,FFF,2014J,0-35,Pass,60.75,2689,FFF-2014J
645950,South West Region,BBB,2014J,0-35,Pass,66.7,2427,BBB-2014J
645960,Wales,FFF,2014J,0-35,Pass,80.0,2335,FFF-2014J
645962,Scotland,DDD,2014J,0-35,Withdrawn,38.5,289,DDD-2014J
645969,South West Region,GGG,2014J,0-35,Pass,0.0,725,GGG-2014J
645997,London Region,FFF,2014J,0-35,Pass,68.0,5098,FFF-2014J
646004,North Western Region,BBB,2014J,0-35,Withdrawn,20.9,289,BBB-2014J
646005,North Western Region,EEE,2014J,0-35,Distinction,84.76,3811,EEE-2014J
646006,London Region,DDD,2014J,0-35,Withdrawn,57.05,1940,DDD-2014J
646015,South Region,FFF,2014J,0-35,Distinction,88.5,2772,FFF-2014J
646017,South West Region,FFF,2014J,0-35,Pass,80.0,7234,FFF-2014J
646040,South Region,EEE,2014J,0-35,Pass,85.56,822,EEE-2014J
646053,East Anglian Region,FFF,2014J,0-35,Pass,85.0,4767,FFF-2014J
646063,East Midlands Region,BBB,2014J,35-55,Pass,54.15,986,BBB-2014J
646070,North Western Region,EEE,2014J,0-35,Pass,94.24,1940,EEE-2014J
646071,Scotland,CCC,2014J,0-35,Pass,92.78,1330,CCC-2014J
646071,Scotland,EEE,2014J,0-35,Pass,56.04,872,EEE-2014J
